Date,Day,Temp_max,Temp_avg,Temp_min,Dew_max,Dew_avg,Dew_min,Hum_max,Hum_avg,Hum_min,Wind_max,Wind_avg,Wind_min,Press_max,Press_avg,Press_min,Precipit,day_of_week
2020-09-04,9,88,74.9,69,72,68.0,62,93,79.9,57,25,8.3,0,29.9,29.7,29.6,0.0,4
2020-10-04,10,73,68.4,63,66,59.2,52,94,74.3,53,21,9.7,5,29.9,29.9,29.8,1.57,6
2020-11-04,11,76,69.8,59,70,61.6,51,87,75.4,64,21,12.2,6,29.9,29.7,29.6,0.0,2
2020-12-04,12,89,79.5,69,74,64.0,47,88,63.0,28,18,11.8,0,29.7,29.5,29.4,0.0,4
2020-04-13,13,70,61.1,52,52,45.8,41,69,57.8,44,20,12.9,7,30.0,29.9,29.7,0.01,0
2020-04-14,14,70,57.9,48,46,44.1,42,83,62.6,41,17,12.0,8,30.1,30.0,29.9,0.0,1
2020-04-15,15,71,58.6,47,45,41.9,40,83,56.5,35,16,7.3,0,30.1,30.0,29.9,0.0,2
2020-04-16,16,75,62.0,48,56,48.3,41,83,62.5,43,17,10.0,3,30.1,30.0,30.0,0.0,3
2020-04-17,17,81,70.7,60,68,64.2,56,93,80.4,62,14,5.8,0,30.0,29.9,29.9,0.0,4
2020-04-18,18,76,68.6,61,69,64.3,57,93,86.2,64,13,7.3,0,29.9,29.8,29.7,0.0,5
2020-04-19,19,83,73.6,66,74,69.8,64,96,87.8,69,18,6.7,0,29.7,29.6,29.5,1.14,6
2020-04-20,20,84,70.3,63,66,63.8,62,97,81.5,51,12,5.7,0,29.8,29.7,29.6,0.84,0
2020-04-21,21,86,73.2,68,68,65.5,56,93,78.8,42,17,8.1,0,29.9,29.8,29.8,0.0,1
2020-04-22,22,84,77.2,71,73,70.5,67,87,80.1,67,16,10.9,5,29.8,29.7,29.5,0.0,2
2020-04-23,23,88,78.9,65,74,62.4,49,88,61.3,28,20,9.2,0,29.7,29.6,29.5,0.0,3
2020-04-24,24,91,75.6,60,70,62.3,56,88,66.7,33,17,8.7,0,29.7,29.7,29.6,0.0,4
2020-04-25,25,80,70.8,64,67,57.0,51,90,63.1,39,16,7.9,0,30.0,29.9,29.7,0.11,5
2020-04-26,26,85,71.5,55,56,51.9,48,89,54.2,29,12,4.9,0,30.1,30.0,30.0,0.0,6
2020-04-27,27,84,72.4,58,66,60.6,55,93,68.2,43,22,12.2,0,30.0,30.0,29.9,0.0,0
2020-04-28,28,83,78.4,74,73,71.4,66,87,79.0,69,17,10.3,0,29.9,29.8,29.7,0.0,1
2020-04-29,29,82,70.7,62,73,58.1,41,93,69.6,25,30,10.5,0,29.9,29.9,29.7,0.87,2
2020-04-30,30,83,70.7,57,55,48.6,45,75,48.3,28,9,4.5,0,30.0,29.9,29.9,0.05,3
2020-01-05,1,85,72.8,59,61,57.6,55,90,61.7,36,15,7.3,0,30.0,29.9,29.9,0.0,6
2020-02-05,2,87,76.0,63,66,64.0,61,93,67.7,48,17,9.6,3,30.0,29.9,29.9,0.0,2
2020-03-05,3,89,79.0,73,68,65.2,64,82,63.9,45,15,8.9,5,29.9,29.9,29.8,0.0,3
2020-04-05,4,90,78.7,72,70,68.5,67,91,72.9,46,16,7.8,3,29.8,29.8,29.7,0.0,6
2020-05-05,5,91,81.4,76,72,70.0,64,85,69.4,48,17,6.9,0,29.9,29.8,29.7,0.0,1
2020-06-05,6,85,74.0,64,64,55.1,47,87,55.8,27,20,9.1,0,30.1,30.0,29.9,0.25,4
2020-07-05,7,84,73.9,61,66,60.5,57,90,65.0,41,22,11.0,0,30.0,29.9,29.8,0.0,6
2020-08-05,8,92,78.4,68,71,65.3,57,76,64.7,47,26,14.6,8,30.0,29.8,29.7,0.0,2
2020-09-05,9,72,67.0,62,57,50.3,44,78,56.1,41,18,11.9,6,30.1,30.0,30.0,0.0,5
2020-10-05,10,82,68.8,56,58,52.2,49,87,58.6,34,12,6.6,0,30.1,30.1,30.0,0.0,0
2020-11-05,11,83,71.6,59,61,55.4,48,84,59.5,32,18,7.9,0,30.1,30.0,29.9,0.0,3
2020-12-05,12,83,75.2,67,70,65.4,61,87,72.2,54,24,13.4,0,29.9,29.9,29.8,0.0,5
2020-05-13,13,86,77.3,72,71,68.7,66,91,75.9,51,21,10.8,3,29.9,29.8,29.8,0.0,2
2020-05-14,14,88,78.6,72,74,70.8,66,93,77.9,59,23,8.0,0,29.9,29.8,29.7,0.02,3
2020-05-15,15,87,75.5,71,74,70.5,68,94,85.0,59,23,8.1,0,29.8,29.7,29.6,0.02,4
2020-05-16,16,81,72.5,68,71,65.7,63,94,80.1,58,13,8.8,5,29.7,29.6,29.5,0.42,5
2020-05-17,17,87,75.3,67,65,63.3,61,90,68.0,44,17,8.4,0,29.8,29.8,29.7,0.03,6
2020-05-18,18,94,79.8,66,70,62.5,58,87,59.8,30,10,4.1,0,29.8,29.8,29.7,0.01,0
2020-05-19,19,94,83.1,72,73,68.8,64,87,63.8,42,12,7.4,3,29.8,29.7,29.6,0.0,1
2020-05-20,20,93,81.7,72,73,71.5,68,94,73.5,44,20,6.4,0,29.8,29.7,29.6,0.0,2
2020-05-21,21,91,82.3,75,73,71.7,69,89,71.1,50,20,11.2,3,29.8,29.7,29.7,0.0,3
2020-05-22,22,92,83.3,74,75,72.5,70,93,71.4,48,18,10.3,0,29.8,29.8,29.7,0.0,4
2020-05-23,23,91,83.8,79,75,73.6,72,85,71.9,53,21,12.9,5,29.8,29.8,29.7,0.0,5
2020-05-24,24,88,77.4,67,76,71.0,64,96,81.1,59,26,12.8,0,29.8,29.7,29.7,0.0,6
2020-05-25,25,84,74.4,67,68,66.5,64,93,77.4,56,17,8.6,3,29.7,29.6,29.5,1.63,0
2020-05-26,26,88,75.5,68,67,65.0,62,93,72.2,43,14,5.9,0,29.8,29.8,29.7,0.44,1
2020-05-27,27,89,72.6,65,70,64.1,60,93,76.8,45,33,9.6,0,29.9,29.8,29.7,0.0,2
2020-05-28,28,89,77.2,65,73,69.0,62,93,76.8,57,14,5.5,0,29.9,29.8,29.7,0.63,3
2020-05-29,29,89,79.0,69,71,67.1,63,93,69.0,46,16,7.7,0,29.9,29.9,29.9,0.0,4
2020-05-30,30,88,79.3,70,71,66.3,63,79,65.3,48,12,7.1,3,30.0,29.9,29.9,0.0,5
2020-05-31,31,87,77.6,73,74,70.3,67,94,79.4,57,14,6.4,0,30.0,29.9,29.9,0.0,6
2020-01-06,1,85,78.3,74,72,69.0,64,93,74.5,55,10,6.3,0,30.0,30.0,29.9,0.11,0
2020-02-06,2,91,81.2,72,72,69.5,66,93,69.2,48,13,6.7,0,30.0,29.9,29.9,0.0,3
2020-03-06,3,89,79.3,72,75,72.0,67,96,79.3,55,21,5.8,0,29.9,29.8,29.8,0.0,4
2020-04-06,4,94,81.6,73,77,72.3,69,96,75.3,44,18,4.2,0,29.8,29.8,29.7,1.02,0
2020-05-06,5,93,82.6,73,75,72.1,69,97,72.6,45,12,4.3,0,29.9,29.8,29.8,0.1,2
2020-06-06,6,96,84.7,75,73,71.8,69,90,66.9,44,15,7.0,0,29.8,29.7,29.6,0.0,5
2020-07-06,7,94,85.0,75,73,70.9,70,84,64.0,46,18,9.8,3,29.7,29.6,29.5,0.02,0
2020-08-06,8,95,86.8,79,76,72.3,70,79,63.2,44,12,7.3,0,29.6,29.5,29.5,0.0,3
2020-09-06,9,96,86.7,80,76,74.7,73,85,69.0,47,13,8.4,5,29.7,29.6,29.6,0.0,6
2020-10-06,10,94,83.1,72,77,58.3,50,85,46.5,25,15,8.0,0,30.0,29.9,29.8,0.09,1
2020-11-06,11,92,79.9,66,59,56.4,54,73,47.0,29,13,5.5,0,30.1,30.1,30.0,0.0,4
2020-12-06,12,91,79.8,67,61,59.0,57,76,50.8,34,16,7.5,0,30.1,30.1,30.0,0.0,6
2020-06-13,13,92,81.3,69,63,59.1,54,75,49.8,29,17,7.7,0,30.0,29.9,29.9,0.0,5
2020-06-14,14,92,81.1,70,70,64.9,61,82,59.3,39,14,7.0,0,30.0,29.9,29.9,0.0,6
2020-06-15,15,92,82.4,74,75,70.7,67,94,69.6,50,17,8.1,0,30.0,30.0,29.9,0.0,0
2020-06-16,16,93,82.9,72,73,66.0,59,93,60.8,33,14,5.6,0,30.0,30.0,29.9,0.0,1
2020-06-17,17,93,82.7,70,71,65.8,61,90,59.3,38,14,5.8,0,30.0,29.9,29.8,0.0,2
2020-06-18,18,94,81.8,70,71,67.0,62,90,63.5,35,16,7.6,0,29.9,29.9,29.8,0.0,3
2020-06-19,19,89,80.6,72,74,70.8,69,93,73.0,55,16,9.6,0,29.9,29.9,29.9,0.0,4
2020-06-20,20,89,79.8,74,75,72.9,71,94,80.3,61,21,6.0,0,29.9,29.9,29.8,0.0,5
2020-06-21,21,92,82.7,75,75,73.1,69,94,73.8,52,24,7.8,0,29.9,29.8,29.7,0.13,6
2020-06-22,22,82,76.2,71,78,71.8,66,93,86.5,71,20,6.9,0,29.9,29.8,29.8,0.0,0
2020-06-23,23,90,80.3,70,75,71.5,67,93,75.8,53,15,6.3,0,29.9,29.8,29.7,1.22,1
2020-06-24,24,88,78.0,73,75,72.3,71,93,83.3,57,15,5.9,0,29.8,29.7,29.7,0.42,2
2020-06-25,25,87,76.6,73,76,72.7,70,97,87.8,65,12,4.9,0,29.9,29.8,29.8,1.12,3
2020-06-26,26,86,81.0,77,78,75.2,71,91,82.5,72,15,6.2,0,30.0,29.9,29.9,0.39,4
2020-06-27,27,90,84.2,80,77,75.5,73,90,76.0,59,15,9.3,3,29.9,29.9,29.8,0.0,5
2020-06-28,28,91,84.7,80,78,75.1,72,90,74.0,55,17,10.3,6,29.8,29.8,29.7,0.0,6
2020-06-29,29,90,85.5,82,77,75.5,74,82,72.2,59,18,11.8,8,29.8,29.8,29.7,0.0,0
2020-06-30,30,93,86.6,82,78,75.5,73,82,70.2,54,17,10.4,7,29.8,29.8,29.7,0.0,1
2020-01-07,1,94,86.4,82,78,75.5,73,85,71.0,51,14,9.8,6,29.8,29.8,29.7,0.0,1
2020-02-07,2,96,88.0,82,77,74.6,70,85,66.2,43,9,6.0,3,29.9,29.8,29.8,0.0,4
2020-03-07,3,96,84.7,74,76,72.8,67,91,69.6,38,24,6.3,0,29.9,29.9,29.8,0.0,5
2020-04-07,4,97,84.6,73,76,72.9,70,94,70.5,43,10,3.6,0,29.9,29.8,29.7,0.0,1
2020-05-07,5,95,85.4,79,75,73.5,68,88,69.0,44,12,6.2,0,29.8,29.7,29.7,0.0,3
2020-06-07,6,91,85.5,82,77,75.5,72,82,71.9,59,10,6.0,0,29.8,29.8,29.7,0.0,6
2020-07-07,7,93,84.5,80,80,76.0,72,91,76.6,53,15,6.1,0,29.9,29.8,29.8,0.0,1
2020-08-07,8,95,87.3,82,78,75.3,72,88,69.5,47,12,7.5,3,29.8,29.8,29.7,0.56,4
2020-09-07,9,97,87.1,82,78,75.6,71,88,70.3,46,17,9.1,6,29.8,29.8,29.8,0.0,0
2020-10-07,10,99,87.3,79,78,75.8,72,90,70.4,43,15,6.3,0,29.9,29.9,29.8,0.0,2
2020-11-07,11,99,88.9,81,78,74.7,69,88,65.2,38,14,6.1,0,29.9,29.9,29.8,0.0,5
2020-12-07,12,97,86.9,80,77,74.9,72,87,68.9,44,12,6.0,0,29.9,29.8,29.7,0.0,0
2020-07-13,13,100,88.1,81,77,74.7,71,88,66.9,39,14,7.0,0,29.8,29.8,29.7,0.0,0
2020-07-14,14,98,87.5,81,76,73.9,69,85,66.3,40,14,8.7,5,29.9,29.8,29.8,0.0,1
2020-07-15,15,98,88.1,81,76,73.8,69,85,64.7,42,14,7.9,3,29.9,29.9,29.8,0.0,2
2020-07-16,16,100,88.2,80,77,74.0,67,87,65.3,34,16,6.3,3,30.0,29.9,29.9,0.0,3
2020-07-17,17,91,83.7,78,77,74.4,72,93,74.1,55,16,7.6,0,30.0,29.9,29.9,0.0,4
2020-07-18,18,93,82.7,76,76,73.5,70,91,75.1,47,14,6.4,0,29.9,29.9,29.8,0.06,5
2020-07-19,19,94,83.7,76,77,74.5,72,94,75.7,50,18,5.9,0,29.9,29.9,29.8,0.1,6
2020-07-20,20,89,80.5,77,76,75.1,73,96,84.5,59,17,8.8,0,29.9,29.8,29.8,0.03,0
2020-07-21,21,88,78.8,76,77,75.0,74,97,88.8,67,13,8.7,5,29.9,29.8,29.8,0.17,1
2020-07-22,22,91,81.6,76,78,75.7,73,94,83.0,59,15,6.0,0,29.9,29.8,29.8,0.46,2
2020-07-23,23,95,86.1,77,77,74.4,71,94,70.3,47,13,7.7,0,29.9,29.8,29.8,0.08,3
2020-07-24,24,94,84.2,78,76,74.8,74,90,73.6,56,24,13.9,5,29.8,29.8,29.7,0.0,4
2020-07-25,25,89,80.4,76,77,74.9,73,94,83.8,65,22,13.7,3,29.8,29.8,29.7,0.0,5
2020-07-26,26,91,80.5,77,78,75.8,73,94,85.9,61,15,11.0,6,29.9,29.9,29.8,0.74,6
2020-07-27,27,92,81.7,76,77,74.8,73,94,81.1,55,12,5.6,0,29.9,29.9,29.8,0.03,0
2020-07-28,28,88,80.3,76,79,75.8,73,96,86.5,65,16,4.8,0,29.9,29.9,29.8,0.0,1
2020-07-29,29,92,79.9,73,76,73.6,71,97,82.0,52,18,5.5,0,29.9,29.9,29.8,0.55,2
2020-07-30,30,95,85.3,80,78,75.7,72,94,75.2,47,13,7.0,0,29.9,29.9,29.8,0.17,3
2020-07-31,31,97,86.7,79,77,75.0,70,90,70.4,43,15,8.2,3,29.9,29.8,29.8,0.0,4
2020-01-08,1,84,78.3,74,77,72.9,70,94,84.2,65,7,4.0,0,29.9,29.8,29.8,0.06,2
2020-02-08,2,93,82.2,72,74,71.5,68,97,72.5,44,9,3.1,0,29.9,29.8,29.8,0.24,5
2020-03-08,3,97,85.2,73,76,71.6,68,93,66.9,39,10,4.6,0,29.9,29.9,29.8,0.0,6
2020-04-08,4,97,86.0,78,78,73.3,70,87,67.5,44,23,6.0,0,29.9,29.9,29.8,0.0,2
2020-05-08,5,96,86.3,76,75,72.3,68,94,65.3,46,8,4.8,0,29.9,29.9,29.8,0.07,4
2020-06-08,6,94,85.9,77,76,73.8,72,90,68.3,52,16,6.2,0,29.9,29.9,29.8,0.0,0
2020-07-08,7,94,86.0,77,77,74.4,72,94,69.6,52,14,5.7,0,29.9,29.9,29.9,0.0,2
2020-08-08,8,94,85.4,76,77,74.0,70,94,70.6,46,14,5.1,0,30.0,29.9,29.9,0.0,5
2020-09-08,9,96,86.4,77,78,74.7,72,94,69.7,46,18,7.5,0,30.0,30.0,29.9,0.01,1
2020-10-08,10,97,86.7,76,77,74.5,72,97,69.0,44,16,7.0,0,30.0,29.9,29.8,0.01,3
2020-11-08,11,97,87.4,77,77,75.2,71,94,68.6,44,16,6.0,0,29.9,29.9,29.8,0.0,6
2020-12-08,12,98,88.3,81,77,74.5,70,85,65.6,40,20,6.7,0,29.9,29.8,29.8,0.07,1
2020-08-13,13,99,88.3,77,77,73.3,69,94,63.6,39,10,5.9,0,29.9,29.8,29.8,0.0,3
2020-08-14,14,98,88.2,78,76,74.2,71,88,65.1,43,10,7.0,0,29.9,29.8,29.7,0.0,4
2020-08-15,15,99,89.3,81,77,74.0,69,85,62.9,38,13,5.8,0,29.9,29.8,29.8,0.0,5
2020-08-16,16,100,89.7,81,78,74.1,69,85,62.9,38,10,6.0,0,29.9,29.9,29.8,0.0,6
2020-08-17,17,95,78.6,0,75,68.3,0,93,70.0,0,32,8.2,0,30.0,29.9,29.9,1.63,0
2020-08-18,18,98,85.7,74,73,69.8,65,91,62.0,37,12,4.8,0,29.9,29.8,29.7,0.0,1
2020-08-19,19,97,84.8,74,72,66.5,59,85,57.8,29,12,5.0,0,29.8,29.8,29.7,0.0,2
2020-08-20,20,95,83.0,71,71,65.7,63,84,58.6,34,10,5.2,0,29.8,29.7,29.7,0.0,3
2020-08-21,21,95,82.2,74,73,70.0,64,91,68.9,37,8,3.0,0,29.8,29.7,29.7,0.0,4
2020-08-22,22,92,81.7,73,75,70.3,67,93,70.2,47,10,3.5,0,29.8,29.8,29.7,0.0,5
2020-08-23,23,96,84.1,74,72,69.8,67,85,64.7,40,14,5.2,0,29.9,29.8,29.8,0.0,6
2020-08-24,24,93,83.8,76,74,71.7,69,91,68.6,47,10,5.0,0,29.9,29.8,29.8,0.0,0
2020-08-25,25,97,85.9,76,75,71.3,70,82,63.3,43,16,9.2,0,29.8,29.8,29.7,0.0,1
2020-08-26,26,95,83.4,79,79,75.7,73,94,78.2,54,21,12.4,8,29.7,29.7,29.6,0.01,2
2020-08-27,27,99,87.1,78,75,72.0,69,82,62.7,39,14,8.0,0,29.7,29.6,29.5,0.0,3
2020-08-28,28,98,86.5,79,79,77.2,74,94,75.6,49,18,8.1,0,29.8,29.7,29.7,0.0,4
2020-08-29,29,98,87.5,79,79,75.8,72,94,70.4,43,15,6.5,0,29.8,29.7,29.7,0.22,5
2020-08-30,30,97,86.9,78,78,76.3,74,94,72.6,50,14,5.5,0,29.7,29.7,29.6,0.0,6
